10.3364,-0.26966,0
10.3366,-0.29595,0
10.3368,-0.37009,0
10.337,-0.17103,0
10.3372,-0.26987,0
10.3374,-0.22052,0
10.3376,-0.32092,0
10.3378,-0.07091,0
10.338,-0.09565,0
10.3382,-0.52019,0
10.3384,-0.29643,0
10.3386,-0.59593,0
10.3388,-0.57128,0
10.339,0.1279,0
10.3392,-0.04658,0
10.3394,-0.34608,0
10.3396,-0.07139,0
10.3398,-0.19646,0
10.34,-0.19651,0
10.3402,-0.72139,0
10.3404,-0.77084,0
10.3406,-0.54552,0
10.3408,-0.64592,0
10.341,-1.02105,0
10.3412,-0.39596,0
10.3414,0.62737,0
10.3416,0.60262,0
10.3418,0.05306,0
10.342,-0.72187,0
10.3422,-0.44717,0
10.3424,0.40175,0
10.3426,0.3029,0
10.3428,-0.27136,0
10.343,-0.22201,0
10.3432,-0.17268,0
10.3434,-0.24682,0
10.3436,-0.24687,0
10.3438,-0.32257,0
10.344,-0.27168,0
10.3442,-0.19763,0
10.3444,-0.04797,0
10.3446,0.40116,0
10.3448,0.62647,0
10.345,0.45199,0
10.3452,0.32691,0
10.3454,0.1015,0
10.3456,0.05204,0
10.3458,0.25111,0
10.346,0.3514,0
10.3462,0.15221,0
10.3464,0.12593,0
10.3466,0.20151,0
10.3468,-0.12269,0
10.347,-0.14899,0
10.3472,-0.34816,0
10.3474,0.25069,0
10.3476,0.35097,0
10.3478,0.27682,0
10.348,-0.22334,0
10.3482,-0.12307,0
10.3484,0.17633,0
10.3486,0.00186,0
10.3488,-0.37329,0
10.349,-0.34864,0
10.3492,-0.09863,0
10.3494,-0.64821,0
10.3496,-0.74859,0
10.3498,-0.0494,0
10.35,-0.02476,0
10.3502,-0.34896,0
10.3504,-0.52343,0
10.3506,-0.14995,0
10.3508,0.52454,0
10.351,0.35007,0
10.3512,0.07525,0
10.3514,-0.12392,0
10.3516,-0.12397,0
10.3518,0.32515,0
10.352,0.15067,0
10.3522,-0.27386,0
10.3524,0.22466,0
10.3526,0.44997,0
10.3528,0.72467,0
10.353,0.87434,0
10.3532,0.74926,0
10.3534,0.64888,0
10.3536,0.37406,0
10.3538,0.02517,0
10.354,0.12391,0
10.3542,-0.07528,0
10.3544,-0.07533,0
10.3546,-0.02598,0
10.3548,-0.3008,0
